,MODEL,DATASET,Sampling,ACCURACY,F1,RECALL,PRECISION,HAMMING_LOSS,TARGET
1605,GradientBoostingClassifier,datasets_stem_text,UNDERSAMPLING,0.8834033613445378,0.8834033613445378,0.8834033613445378,0.8834033613445378,0.11659663865546219,OUTROS
1606,RandomForestClassifier,datasets_stem_text,UNDERSAMPLING,0.8792016806722689,0.8792016806722689,0.8792016806722689,0.8792016806722689,0.1207983193277311,OUTROS
1607,MLPClassifier,datasets_stem_text,UNDERSAMPLING,0.8508403361344538,0.8508403361344538,0.8508403361344538,0.8508403361344538,0.14915966386554622,OUTROS
1608,MLPClassifier,datasets_stem_text,UNDERSAMPLING,0.8686974789915967,0.8686974789915967,0.8686974789915967,0.8686974789915967,0.13130252100840337,OUTROS
1609,MLPClassifier,datasets_stem_text,UNDERSAMPLING,0.7111344537815126,0.7111344537815126,0.7111344537815126,0.7111344537815126,0.28886554621848737,OUTROS
1610,CatBoostClassifier,datasets_stem_text,UNDERSAMPLING,0.9054621848739496,0.9054621848739496,0.9054621848739496,0.9054621848739496,0.09453781512605042,OUTROS
1611,VotingClassifier,datasets_stem_text,UNDERSAMPLING,0.9002100840336135,0.9002100840336135,0.9002100840336135,0.9002100840336135,0.09978991596638656,OUTROS
1612,KNeighborsClassifier,datasets_stem_text,OVERSAMPLING,0.8161764705882353,0.8161764705882353,0.8161764705882353,0.8161764705882353,0.18382352941176472,OUTROS
1613,DecisionTreeClassifier,datasets_stem_text,OVERSAMPLING,0.8813025210084033,0.8813025210084033,0.8813025210084033,0.8813025210084033,0.11869747899159663,OUTROS
1614,SVC,datasets_stem_text,OVERSAMPLING,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.08928571428571429,OUTROS
1615,XGBClassifier,datasets_stem_text,OVERSAMPLING,0.9054621848739496,0.9054621848739496,0.9054621848739496,0.9054621848739496,0.09453781512605042,OUTROS
1616,AdaBoostClassifier,datasets_stem_text,OVERSAMPLING,0.8466386554621849,0.8466386554621849,0.8466386554621849,0.8466386554621849,0.15336134453781514,OUTROS
1617,BaggingClassifier,datasets_stem_text,OVERSAMPLING,0.8907563025210085,0.8907563025210086,0.8907563025210085,0.8907563025210085,0.1092436974789916,OUTROS
1618,GradientBoostingClassifier,datasets_stem_text,OVERSAMPLING,0.884453781512605,0.884453781512605,0.884453781512605,0.884453781512605,0.11554621848739496,OUTROS
1619,RandomForestClassifier,datasets_stem_text,OVERSAMPLING,0.8991596638655462,0.8991596638655462,0.8991596638655462,0.8991596638655462,0.10084033613445378,OUTROS
1620,MLPClassifier,datasets_stem_text,OVERSAMPLING,0.8960084033613446,0.8960084033613446,0.8960084033613446,0.8960084033613446,0.10399159663865547,OUTROS
1621,MLPClassifier,datasets_stem_text,OVERSAMPLING,0.9033613445378151,0.903361344537815,0.9033613445378151,0.9033613445378151,0.09663865546218488,OUTROS
1622,MLPClassifier,datasets_stem_text,OVERSAMPLING,0.8140756302521008,0.814075630252101,0.8140756302521008,0.8140756302521008,0.18592436974789917,OUTROS
1623,CatBoostClassifier,datasets_stem_text,OVERSAMPLING,0.9054621848739496,0.9054621848739496,0.9054621848739496,0.9054621848739496,0.09453781512605042,OUTROS
1624,VotingClassifier,datasets_stem_text,OVERSAMPLING,0.9212184873949579,0.9212184873949579,0.9212184873949579,0.9212184873949579,0.07878151260504201,OUTROS
1625,KNeighborsClassifier,datasets_stem_text,ORIGINAL,0.8277310924369747,0.8277310924369747,0.8277310924369747,0.8277310924369747,0.1722689075630252,OUTROS
1626,DecisionTreeClassifier,datasets_stem_text,ORIGINAL,0.8813025210084033,0.8813025210084033,0.8813025210084033,0.8813025210084033,0.11869747899159663,OUTROS
1627,SVC,datasets_stem_text,ORIGINAL,0.9023109243697479,0.9023109243697479,0.9023109243697479,0.9023109243697479,0.0976890756302521,OUTROS
1628,XGBClassifier,datasets_stem_text,ORIGINAL,0.8907563025210085,0.8907563025210086,0.8907563025210085,0.8907563025210085,0.1092436974789916,OUTROS
1629,AdaBoostClassifier,datasets_stem_text,ORIGINAL,0.8319327731092437,0.8319327731092437,0.8319327731092437,0.8319327731092437,0.16806722689075632,OUTROS
1630,BaggingClassifier,datasets_stem_text,ORIGINAL,0.8939075630252101,0.8939075630252101,0.8939075630252101,0.8939075630252101,0.10609243697478991,OUTROS
1631,GradientBoostingClassifier,datasets_stem_text,ORIGINAL,0.875,0.875,0.875,0.875,0.125,OUTROS
1632,RandomForestClassifier,datasets_stem_text,ORIGINAL,0.8918067226890757,0.8918067226890757,0.8918067226890757,0.8918067226890757,0.10819327731092437,OUTROS
1633,MLPClassifier,datasets_stem_text,ORIGINAL,0.907563025210084,0.907563025210084,0.907563025210084,0.907563025210084,0.09243697478991597,OUTROS
1634,MLPClassifier,datasets_stem_text,ORIGINAL,0.9012605042016807,0.9012605042016807,0.9012605042016807,0.9012605042016807,0.09873949579831932,OUTROS
1635,MLPClassifier,datasets_stem_text,ORIGINAL,0.773109243697479,0.7731092436974791,0.773109243697479,0.773109243697479,0.226890756302521,OUTROS
1636,CatBoostClassifier,datasets_stem_text,ORIGINAL,0.9002100840336135,0.9002100840336135,0.9002100840336135,0.9002100840336135,0.09978991596638656,OUTROS
1637,VotingClassifier,datasets_stem_text,ORIGINAL,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.08928571428571429,OUTROS
1638,KNeighborsClassifier,datasets_stem_text,UNDERSAMPLING,0.819327731092437,0.819327731092437,0.819327731092437,0.819327731092437,0.18067226890756302,PRODUTO
1639,DecisionTreeClassifier,datasets_stem_text,UNDERSAMPLING,0.7962184873949579,0.7962184873949578,0.7962184873949579,0.7962184873949579,0.20378151260504201,PRODUTO
1640,SVC,datasets_stem_text,UNDERSAMPLING,0.9117647058823529,0.9117647058823528,0.9117647058823529,0.9117647058823529,0.08823529411764706,PRODUTO
1641,XGBClassifier,datasets_stem_text,UNDERSAMPLING,0.865546218487395,0.865546218487395,0.865546218487395,0.865546218487395,0.13445378151260504,PRODUTO
1642,AdaBoostClassifier,datasets_stem_text,UNDERSAMPLING,0.7930672268907563,0.7930672268907563,0.7930672268907563,0.7930672268907563,0.20693277310924368,PRODUTO
1643,BaggingClassifier,datasets_stem_text,UNDERSAMPLING,0.7867647058823529,0.7867647058823529,0.7867647058823529,0.7867647058823529,0.21323529411764705,PRODUTO
1644,GradientBoostingClassifier,datasets_stem_text,UNDERSAMPLING,0.8245798319327731,0.8245798319327731,0.8245798319327731,0.8245798319327731,0.17542016806722688,PRODUTO
1645,RandomForestClassifier,datasets_stem_text,UNDERSAMPLING,0.8771008403361344,0.8771008403361344,0.8771008403361344,0.8771008403361344,0.12289915966386554,PRODUTO
1646,MLPClassifier,datasets_stem_text,UNDERSAMPLING,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.08928571428571429,PRODUTO
1647,MLPClassifier,datasets_stem_text,UNDERSAMPLING,0.9033613445378151,0.903361344537815,0.9033613445378151,0.9033613445378151,0.09663865546218488,PRODUTO
1648,MLPClassifier,datasets_stem_text,UNDERSAMPLING,0.8004201680672269,0.8004201680672269,0.8004201680672269,0.8004201680672269,0.19957983193277312,PRODUTO
1649,CatBoostClassifier,datasets_stem_text,UNDERSAMPLING,0.8665966386554622,0.8665966386554622,0.8665966386554622,0.8665966386554622,0.1334033613445378,PRODUTO
1650,VotingClassifier,datasets_stem_text,UNDERSAMPLING,0.8991596638655462,0.8991596638655462,0.8991596638655462,0.8991596638655462,0.10084033613445378,PRODUTO
1651,KNeighborsClassifier,datasets_stem_text,OVERSAMPLING,0.8497899159663865,0.8497899159663865,0.8497899159663865,0.8497899159663865,0.15021008403361344,PRODUTO
1652,DecisionTreeClassifier,datasets_stem_text,OVERSAMPLING,0.8434873949579832,0.8434873949579832,0.8434873949579832,0.8434873949579832,0.1565126050420168,PRODUTO
1653,SVC,datasets_stem_text,OVERSAMPLING,0.9243697478991597,0.9243697478991597,0.9243697478991597,0.9243697478991597,0.07563025210084033,PRODUTO
1654,XGBClassifier,datasets_stem_text,OVERSAMPLING,0.8939075630252101,0.8939075630252101,0.8939075630252101,0.8939075630252101,0.10609243697478991,PRODUTO
1655,AdaBoostClassifier,datasets_stem_text,OVERSAMPLING,0.7783613445378151,0.7783613445378151,0.7783613445378151,0.7783613445378151,0.22163865546218486,PRODUTO
1656,BaggingClassifier,datasets_stem_text,OVERSAMPLING,0.8686974789915967,0.8686974789915967,0.8686974789915967,0.8686974789915967,0.13130252100840337,PRODUTO
1657,GradientBoostingClassifier,datasets_stem_text,OVERSAMPLING,0.8308823529411765,0.8308823529411766,0.8308823529411765,0.8308823529411765,0.16911764705882354,PRODUTO
1658,RandomForestClassifier,datasets_stem_text,OVERSAMPLING,0.9212184873949579,0.9212184873949579,0.9212184873949579,0.9212184873949579,0.07878151260504201,PRODUTO
1659,MLPClassifier,datasets_stem_text,OVERSAMPLING,0.9149159663865546,0.9149159663865546,0.9149159663865546,0.9149159663865546,0.08508403361344538,PRODUTO
1660,MLPClassifier,datasets_stem_text,OVERSAMPLING,0.9012605042016807,0.9012605042016807,0.9012605042016807,0.9012605042016807,0.09873949579831932,PRODUTO
1661,MLPClassifier,datasets_stem_text,OVERSAMPLING,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.14285714285714285,PRODUTO
1662,CatBoostClassifier,datasets_stem_text,OVERSAMPLING,0.8813025210084033,0.8813025210084033,0.8813025210084033,0.8813025210084033,0.11869747899159663,PRODUTO
1663,VotingClassifier,datasets_stem_text,OVERSAMPLING,0.9338235294117647,0.9338235294117647,0.9338235294117647,0.9338235294117647,0.0661764705882353,PRODUTO
1664,KNeighborsClassifier,datasets_stem_text,ORIGINAL,0.8792016806722689,0.8792016806722689,0.8792016806722689,0.8792016806722689,0.1207983193277311,PRODUTO
1665,DecisionTreeClassifier,datasets_stem_text,ORIGINAL,0.8476890756302521,0.8476890756302521,0.8476890756302521,0.8476890756302521,0.15231092436974789,PRODUTO
1666,SVC,datasets_stem_text,ORIGINAL,0.9044117647058824,0.9044117647058824,0.9044117647058824,0.9044117647058824,0.09558823529411764,PRODUTO
1667,XGBClassifier,datasets_stem_text,ORIGINAL,0.9044117647058824,0.9044117647058824,0.9044117647058824,0.9044117647058824,0.09558823529411764,PRODUTO
1668,AdaBoostClassifier,datasets_stem_text,ORIGINAL,0.8392857142857143,0.8392857142857143,0.8392857142857143,0.8392857142857143,0.16071428571428573,PRODUTO
1669,BaggingClassifier,datasets_stem_text,ORIGINAL,0.8697478991596639,0.8697478991596639,0.8697478991596639,0.8697478991596639,0.13025210084033614,PRODUTO
1670,GradientBoostingClassifier,datasets_stem_text,ORIGINAL,0.8592436974789915,0.8592436974789915,0.8592436974789915,0.8592436974789915,0.1407563025210084,PRODUTO
1671,RandomForestClassifier,datasets_stem_text,ORIGINAL,0.884453781512605,0.884453781512605,0.884453781512605,0.884453781512605,0.11554621848739496,PRODUTO
1672,MLPClassifier,datasets_stem_text,ORIGINAL,0.9138655462184874,0.9138655462184874,0.9138655462184874,0.9138655462184874,0.0861344537815126,PRODUTO
1673,MLPClassifier,datasets_stem_text,ORIGINAL,0.9033613445378151,0.903361344537815,0.9033613445378151,0.9033613445378151,0.09663865546218488,PRODUTO
1674,MLPClassifier,datasets_stem_text,ORIGINAL,0.8004201680672269,0.8004201680672269,0.8004201680672269,0.8004201680672269,0.19957983193277312,PRODUTO
1675,CatBoostClassifier,datasets_stem_text,ORIGINAL,0.8834033613445378,0.8834033613445378,0.8834033613445378,0.8834033613445378,0.11659663865546219,PRODUTO
1676,VotingClassifier,datasets_stem_text,ORIGINAL,0.9117647058823529,0.9117647058823528,0.9117647058823529,0.9117647058823529,0.08823529411764706,PRODUTO
1677,KNeighborsClassifier,datasets_stem_text,UNDERSAMPLING,0.8392857142857143,0.8392857142857143,0.8392857142857143,0.8392857142857143,0.16071428571428573,CONDICOESDERECEBIMENTO
1678,DecisionTreeClassifier,datasets_stem_text,UNDERSAMPLING,0.7930672268907563,0.7930672268907563,0.7930672268907563,0.7930672268907563,0.20693277310924368,CONDICOESDERECEBIMENTO
1679,SVC,datasets_stem_text,UNDERSAMPLING,0.917016806722689,0.917016806722689,0.917016806722689,0.917016806722689,0.08298319327731092,CONDICOESDERECEBIMENTO
1680,XGBClassifier,datasets_stem_text,UNDERSAMPLING,0.8907563025210085,0.8907563025210086,0.8907563025210085,0.8907563025210085,0.1092436974789916,CONDICOESDERECEBIMENTO
1681,AdaBoostClassifier,datasets_stem_text,UNDERSAMPLING,0.8802521008403361,0.8802521008403361,0.8802521008403361,0.8802521008403361,0.11974789915966387,CONDICOESDERECEBIMENTO
1682,BaggingClassifier,datasets_stem_text,UNDERSAMPLING,0.8771008403361344,0.8771008403361344,0.8771008403361344,0.8771008403361344,0.12289915966386554,CONDICOESDERECEBIMENTO
1683,GradientBoostingClassifier,datasets_stem_text,UNDERSAMPLING,0.8939075630252101,0.8939075630252101,0.8939075630252101,0.8939075630252101,0.10609243697478991,CONDICOESDERECEBIMENTO
1684,RandomForestClassifier,datasets_stem_text,UNDERSAMPLING,0.8792016806722689,0.8792016806722689,0.8792016806722689,0.8792016806722689,0.1207983193277311,CONDICOESDERECEBIMENTO
1685,MLPClassifier,datasets_stem_text,UNDERSAMPLING,0.851890756302521,0.851890756302521,0.851890756302521,0.851890756302521,0.148109243697479,CONDICOESDERECEBIMENTO
1686,MLPClassifier,datasets_stem_text,UNDERSAMPLING,0.8792016806722689,0.8792016806722689,0.8792016806722689,0.8792016806722689,0.1207983193277311,CONDICOESDERECEBIMENTO
1687,MLPClassifier,datasets_stem_text,UNDERSAMPLING,0.16596638655462184,0.16596638655462184,0.16596638655462184,0.16596638655462184,0.8340336134453782,CONDICOESDERECEBIMENTO
1688,CatBoostClassifier,datasets_stem_text,UNDERSAMPLING,0.9002100840336135,0.9002100840336135,0.9002100840336135,0.9002100840336135,0.09978991596638656,CONDICOESDERECEBIMENTO
1689,VotingClassifier,datasets_stem_text,UNDERSAMPLING,0.9086134453781513,0.9086134453781513,0.9086134453781513,0.9086134453781513,0.09138655462184873,CONDICOESDERECEBIMENTO
1690,KNeighborsClassifier,datasets_stem_text,OVERSAMPLING,0.8413865546218487,0.8413865546218487,0.8413865546218487,0.8413865546218487,0.15861344537815125,CONDICOESDERECEBIMENTO
1691,DecisionTreeClassifier,datasets_stem_text,OVERSAMPLING,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.14285714285714285,CONDICOESDERECEBIMENTO
1692,SVC,datasets_stem_text,OVERSAMPLING,0.9243697478991597,0.9243697478991597,0.9243697478991597,0.9243697478991597,0.07563025210084033,CONDICOESDERECEBIMENTO
1693,XGBClassifier,datasets_stem_text,OVERSAMPLING,0.9296218487394958,0.9296218487394958,0.9296218487394958,0.9296218487394958,0.0703781512605042,CONDICOESDERECEBIMENTO
1694,AdaBoostClassifier,datasets_stem_text,OVERSAMPLING,0.9065126050420168,0.9065126050420168,0.9065126050420168,0.9065126050420168,0.0934873949579832,CONDICOESDERECEBIMENTO
1695,BaggingClassifier,datasets_stem_text,OVERSAMPLING,0.8886554621848739,0.8886554621848739,0.8886554621848739,0.8886554621848739,0.11134453781512606,CONDICOESDERECEBIMENTO
1696,GradientBoostingClassifier,datasets_stem_text,OVERSAMPLING,0.9065126050420168,0.9065126050420168,0.9065126050420168,0.9065126050420168,0.0934873949579832,CONDICOESDERECEBIMENTO
1697,RandomForestClassifier,datasets_stem_text,OVERSAMPLING,0.9149159663865546,0.9149159663865546,0.9149159663865546,0.9149159663865546,0.08508403361344538,CONDICOESDERECEBIMENTO
1698,MLPClassifier,datasets_stem_text,OVERSAMPLING,0.9065126050420168,0.9065126050420168,0.9065126050420168,0.9065126050420168,0.0934873949579832,CONDICOESDERECEBIMENTO
1699,MLPClassifier,datasets_stem_text,OVERSAMPLING,0.9096638655462185,0.9096638655462185,0.9096638655462185,0.9096638655462185,0.09033613445378151,CONDICOESDERECEBIMENTO
1700,MLPClassifier,datasets_stem_text,OVERSAMPLING,0.8350840336134454,0.8350840336134454,0.8350840336134454,0.8350840336134454,0.16491596638655462,CONDICOESDERECEBIMENTO
1701,CatBoostClassifier,datasets_stem_text,OVERSAMPLING,0.9212184873949579,0.9212184873949579,0.9212184873949579,0.9212184873949579,0.07878151260504201,CONDICOESDERECEBIMENTO
1702,VotingClassifier,datasets_stem_text,OVERSAMPLING,0.9264705882352942,0.9264705882352942,0.9264705882352942,0.9264705882352942,0.07352941176470588,CONDICOESDERECEBIMENTO
1703,KNeighborsClassifier,datasets_stem_text,ORIGINAL,0.8676470588235294,0.8676470588235294,0.8676470588235294,0.8676470588235294,0.1323529411764706,CONDICOESDERECEBIMENTO
1704,DecisionTreeClassifier,datasets_stem_text,ORIGINAL,0.8886554621848739,0.8886554621848739,0.8886554621848739,0.8886554621848739,0.11134453781512606,CONDICOESDERECEBIMENTO
1705,SVC,datasets_stem_text,ORIGINAL,0.9128151260504201,0.9128151260504201,0.9128151260504201,0.9128151260504201,0.08718487394957983,CONDICOESDERECEBIMENTO
1706,XGBClassifier,datasets_stem_text,ORIGINAL,0.9222689075630253,0.9222689075630253,0.9222689075630253,0.9222689075630253,0.07773109243697479,CONDICOESDERECEBIMENTO
1707,AdaBoostClassifier,datasets_stem_text,ORIGINAL,0.8886554621848739,0.8886554621848739,0.8886554621848739,0.8886554621848739,0.11134453781512606,CONDICOESDERECEBIMENTO
1708,BaggingClassifier,datasets_stem_text,ORIGINAL,0.9096638655462185,0.9096638655462185,0.9096638655462185,0.9096638655462185,0.09033613445378151,CONDICOESDERECEBIMENTO
1709,GradientBoostingClassifier,datasets_stem_text,ORIGINAL,0.9054621848739496,0.9054621848739496,0.9054621848739496,0.9054621848739496,0.09453781512605042,CONDICOESDERECEBIMENTO
1710,RandomForestClassifier,datasets_stem_text,ORIGINAL,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.08928571428571429,CONDICOESDERECEBIMENTO
1711,MLPClassifier,datasets_stem_text,ORIGINAL,0.9033613445378151,0.903361344537815,0.9033613445378151,0.9033613445378151,0.09663865546218488,CONDICOESDERECEBIMENTO
1712,MLPClassifier,datasets_stem_text,ORIGINAL,0.9149159663865546,0.9149159663865546,0.9149159663865546,0.9149159663865546,0.08508403361344538,CONDICOESDERECEBIMENTO
1713,MLPClassifier,datasets_stem_text,ORIGINAL,0.8340336134453782,0.8340336134453782,0.8340336134453782,0.8340336134453782,0.16596638655462184,CONDICOESDERECEBIMENTO
1714,CatBoostClassifier,datasets_stem_text,ORIGINAL,0.9117647058823529,0.9117647058823528,0.9117647058823529,0.9117647058823529,0.08823529411764706,CONDICOESDERECEBIMENTO
1715,VotingClassifier,datasets_stem_text,ORIGINAL,0.9264705882352942,0.9264705882352942,0.9264705882352942,0.9264705882352942,0.07352941176470588,CONDICOESDERECEBIMENTO
1716,KNeighborsClassifier,datasets_stem_text,UNDERSAMPLING,0.7941176470588235,0.7941176470588235,0.7941176470588235,0.7941176470588235,0.20588235294117646,ANUNCIO
1717,DecisionTreeClassifier,datasets_stem_text,UNDERSAMPLING,0.8182773109243697,0.8182773109243696,0.8182773109243697,0.8182773109243697,0.18172268907563024,ANUNCIO
1718,SVC,datasets_stem_text,UNDERSAMPLING,0.9222689075630253,0.9222689075630253,0.9222689075630253,0.9222689075630253,0.07773109243697479,ANUNCIO
1719,XGBClassifier,datasets_stem_text,UNDERSAMPLING,0.8886554621848739,0.8886554621848739,0.8886554621848739,0.8886554621848739,0.11134453781512606,ANUNCIO
1720,AdaBoostClassifier,datasets_stem_text,UNDERSAMPLING,0.9485294117647058,0.9485294117647058,0.9485294117647058,0.9485294117647058,0.051470588235294115,ANUNCIO
1721,BaggingClassifier,datasets_stem_text,UNDERSAMPLING,0.9180672268907563,0.9180672268907561,0.9180672268907563,0.9180672268907563,0.0819327731092437,ANUNCIO
